num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1027	1748.587073	40.340707	3.040109	-0.521909	23.510116
1029	1750.664813	40.018285	3.049232	-0.522335	22.697892
1031	1752.743530	39.596310	3.063088	-0.523240	23.065361
1033	1754.823580	39.248213	3.036601	-0.521567	22.452122
1035	1756.902362	38.866226	3.053465	-0.521555	24.398505
1037	1758.981032	38.488069	3.054969	-0.519687	22.103858
1039	1761.059924	38.177379	3.028072	-0.518107	21.946322
1041	1763.139315	37.845841	3.035433	-0.518635	21.864654
1043	1765.219670	37.568621	3.027050	-0.518563	20.937925
1045	1767.297653	37.176706	3.036813	-0.518287	20.695110
1047	1769.376439	36.839670	3.000882	-0.518637	19.975981
1049	1771.453622	36.531269	3.000847	-0.518223	19.325578
1051	1773.531691	36.166643	3.010669	-0.517897	19.276745
1053	1775.609662	35.900127	2.990866	-0.516899	18.257597
1055	1777.686891	35.460487	2.987175	-0.516665	19.265059
1057	1779.764743	35.148028	2.983331	-0.516348	17.881724
1059	1781.840638	34.887476	2.972964	-0.515530	18.539938
1061	1783.919566	34.459144	2.955076	-0.516528	16.532219
1063	1786.000528	34.055148	2.941683	-0.516214	17.608492
1065	1788.078906	33.721656	2.934375	-0.517997	17.682287
1067	1790.158405	33.452972	2.928686	-0.517285	16.535236
1069	1792.236579	33.092511	2.912819	-0.517572	16.215463
1071	1794.314994	32.777946	2.896614	-0.517635	15.910289
1073	1796.395108	32.453496	2.899336	-0.518046	15.859671
1075	1798.474153	32.235103	2.891497	-0.516026	15.714587
1077	1800.552990	31.918772	2.891479	-0.517275	15.145492
1079	1802.629871	31.693197	2.877240	-0.516266	14.274182
1081	1804.709012	31.267248	2.878439	-0.517036	14.766560
1083	1806.789810	31.072196	2.866576	-0.517009	14.846226
1085	1808.864299	30.752576	2.828634	-0.517574	13.876240
1087	1810.941094	30.419856	2.822348	-0.517838	14.069145
1089	1813.019836	30.197713	2.810986	-0.518026	13.780139
1091	1815.097338	29.860258	2.819972	-0.518026	13.177884
1093	1817.174478	29.681045	2.796976	-0.517858	12.694053
1095	1819.253369	29.395943	2.795683	-0.517195	12.089494
1097	1821.331538	29.095678	2.774746	-0.516425	11.965906
1099	1823.409744	28.861360	2.780097	-0.515287	12.681165
1101	1825.491323	28.549294	2.748264	-0.513262	11.935400
1103	1827.568639	28.316710	2.747542	-0.513589	11.790837
1105	1829.646555	28.007623	2.735045	-0.513710	11.231842
1107	1831.727534	27.789037	2.698542	-0.513106	11.184829
1109	1833.804298	27.466901	2.710650	-0.511280	10.153028
1111	1835.884575	27.239659	2.695646	-0.512173	10.858129
1113	1837.960102	26.976273	2.679573	-0.510863	11.863079
1115	1840.038569	26.689170	2.659344	-0.510128	10.718405
1117	1842.116596	26.449929	2.651308	-0.510186	9.972883
1119	1844.193843	26.215285	2.638657	-0.508998	9.875409
