num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
3153	4376.127760	64.279083	-1.428855	-0.543623	57.447703
3155	4378.208495	63.834893	-1.346172	-0.543907	58.288799
3157	4380.288165	63.293656	-1.333962	-0.543243	56.585158
3159	4382.367748	62.619528	-1.238223	-0.545018	54.763701
3161	4384.448708	62.010911	-1.207801	-0.546008	53.043870
3163	4386.527985	61.364568	-1.141747	-0.545284	53.027731
3165	4388.607315	60.661439	-1.137661	-0.547093	52.985357
3167	4390.685995	60.189907	-1.091482	-0.546528	50.188165
3169	4392.765524	59.612080	-1.037911	-0.545944	48.332324
3171	4394.844348	58.922734	-0.965463	-0.547012	47.411190
3173	4396.922926	58.391095	-0.933113	-0.546836	47.000734
3175	4399.001468	57.781503	-0.929673	-0.546573	46.019696
3177	4401.080746	57.095789	-0.874882	-0.548304	46.453480
3179	4403.159791	56.546322	-0.836855	-0.547908	43.874054
3181	4405.239309	55.939248	-0.746936	-0.547551	43.235200
3183	4407.318843	55.292321	-0.717015	-0.547952	42.484558
3185	4409.397411	54.845440	-0.617218	-0.548081	41.090025
3187	4411.477979	54.253693	-0.624003	-0.548778	41.427831
3189	4413.557326	53.747665	-0.583320	-0.549426	40.908599
3191	4415.637711	53.197762	-0.594255	-0.549474	40.423393
3193	4417.717587	52.689017	-0.505993	-0.549950	38.185636
3195	4419.796600	52.144984	-0.497651	-0.549891	37.578592
3197	4421.876035	51.564548	-0.485835	-0.550439	37.354962
3199	4423.955295	51.004815	-0.480042	-0.549473	36.025066
3201	4426.034482	50.576434	-0.422602	-0.551436	34.704250
3203	4428.113658	49.984551	-0.451190	-0.551371	34.144210
3205	4430.193329	49.272007	-0.408181	-0.551021	33.305812
3207	4432.273350	48.810133	-0.382825	-0.551026	32.004579
3209	4434.353492	48.230142	-0.332088	-0.552610	31.637215
3211	4436.434098	47.766579	-0.320985	-0.553411	31.283535
3213	4438.514201	47.369319	-0.253939	-0.553148	30.483785
3215	4440.593929	46.777605	-0.289518	-0.554866	30.965140
3217	4442.674640	46.250084	-0.252415	-0.554118	29.557893
3219	4444.755189	45.682907	-0.214735	-0.553265	28.493282
3221	4446.833999	45.211293	-0.168651	-0.552289	28.709398
3223	4448.914016	44.717602	-0.138048	-0.552833	27.679007
3225	4450.993420	44.210646	-0.123370	-0.552991	27.132054
3227	4453.071366	43.979513	-0.121544	-0.552957	26.932091
3229	4455.151600	43.191024	-0.091862	-0.551633	25.939036
3231	4457.229441	42.843589	-0.047218	-0.549810	26.460244
3233	4459.308177	42.421249	-0.041897	-0.551543	24.912697
3235	4461.386467	42.003923	0.003829	-0.548314	23.919150
3237	4463.464610	41.566909	0.037695	-0.546672	24.304292
3239	4465.541597	41.124597	0.024433	-0.545770	24.392668
3241	4467.620701	40.920084	0.073260	-0.546473	22.848236
3243	4469.698644	40.267392	0.091724	-0.542866	22.743814
3245	4471.777271	39.838820	0.134053	-0.544073	21.562333
3247	4473.855231	39.393809	0.166100	-0.543423	21.075370
3249	4475.933632	38.951763	0.154673	-0.541859	20.683700
3251	4478.013341	38.673215	0.255365	-0.540603	19.995770
3253	4480.094850	38.082145	0.246865	-0.541915	19.900856
3255	4482.173150	37.768388	0.254259	-0.541657	19.609077
3257	4484.254404	37.386988	0.315609	-0.545331	18.203244
3259	4486.334035	36.826185	0.273423	-0.540182	17.916170
3261	4488.413375	36.495034	0.364866	-0.541308	18.132094
3263	4490.492286	36.114897	0.352539	-0.539067	18.756455
3265	4492.571622	35.636240	0.367336	-0.539902	17.475097
3267	4494.650138	35.308548	0.378990	-0.538829	16.397490
3269	4496.730342	34.805726	0.370396	-0.540261	16.259775
3271	4498.810125	34.251957	0.368472	-0.535810	15.744910
3273	4500.890178	33.928142	0.420900	-0.533643	15.528878
3275	4502.970872	33.496774	0.442364	-0.531994	15.319543
3277	4505.050579	32.924313	0.427801	-0.527551	14.952440
3279	4507.131300	32.660546	0.440258	-0.527727	15.127370
3281	4509.211332	32.456100	0.474489	-0.529571	13.846209
